raceId,driverRef,circuitRef,country,nationality_drivers,constructorRef,nationality_constructors,year,lat_x,lng_x,alt,qualifyId,quali_position,positionOrder,points,points_drivers,position_drivers,wins_drivers,points_constructors,position_constructors,wins_constructors,points_constructor_ind_races,age,fastest_lap_milliseconds,circuit_length,circuit_total_straight,circuit_mean_straight,circuit_max_straight,circuit_total_corner_length,circuit_mean_corner_length,circuit_max_corner_length,circuit_total_corner_curvature,circuit_mean_corner_curvature,circuit_max_corner_curvature,circuit_std_corner_curvature,circuit_number_of_corners,max_max_speed,max_fastest_lap_speed,var_fastest_lap_speed,min_fastest_lap_speed,max_lap_speed,var_lap_speed,bottom_lap_speed,mean_straight_speed,var_straight_speed,max_fastest_accleration,var_fastest_accleration,min_fastest_accleration,mean_top_lap_accleration,mean_var_lap_accleration,mean_min_lap_accleration,max_fastest_lap_rpm,var_fastest_lap_straight_rpm,mean_fastest_lap_straight_rpm,max_max_rpm,mean_var_straight_rpm,mean_straight_rpm,avg_gear1_time,avg_gear2_time,avg_gear3_time,avg_gear4_time,avg_gear5_time,avg_gear6_time,avg_gear7_time,avg_gear8_time,avg_gear1_time_fl,avg_gear2_time_fl,avg_gear3_time_fl,avg_gear4_time_fl,avg_gear5_time_fl,avg_gear6_time_fl,avg_gear7_time_fl,avg_gear8_time_fl,avg_lap_time_on_brake,avg_lap_distance_on_brake,avg_lap_time_on_DRS,avg_lap_distance_on_DRS,avg_lap_bottom_speed_corner,avg_lap_max_speed_corner,avg_lap_bottom_speed_tightest_corner,fl_lap_time_on_brake,fl_lap_distance_on_brake,fl_lap_time_on_DRS,fl_lap_distance_on_DRS,fl_lap_bottom_speed_corner,fl_lap_max_speed_corner,fl_lap_bottom_speed_tightest_corner,fl_tyre,fl_tyre_life,fastestlap_Sector1,fastestlap_Sector2,fastestlap_Sector3,avglap_Sector1,avglap_Sector2,avglap_Sector3,fastestlap_percentagerainfall,fastestlap_track_temperature,fastestlap_humidity,avg_lap_percentagerainfall,avg_lap_track_temperature,avg_lap_humidty,fastest_lap_milliseconds_clean
993,alonso,catalunya,Spain,Spain,mclaren,UK,2018.0,41.57,2.26111,109.0,7627.0,8.0,8.0,4.0,32.0,7.0,0.0,40.0,5.0,0.0,4.0,36.0,77721.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,316.0,313.0,64.0,77.0,312.0,65.0,73.0,249.0,45.0,54.0,15.0,1.0,51.0,13.0,6.0,11866.0,503.0,10775.0,12107.0,562.0,10747.0,0.0,4.0,9.0,14.0,8.0,10.0,14.0,13.0,0.0,2.0,7.0,13.0,6.0,9.0,16.0,14.0,14.0,650.0,14.0,1182.0,148.0,266.0,88.0,13.0,589.0,15.0,1245.0,154.0,270.0,88.0,SOFT,2.0,22.119,28.913,26.688999999999997,22.835222222222225,30.56844444444444,28.153444444444446,100.0,26.400000000000002,79.20000000000002,100.0,27.255555555555556,77.3111111111111,77721.0
993,bottas,catalunya,Spain,Finland,mercedes,Germany,2018.0,41.57000000000001,2.26111,109.0,7621.0,2.0,2.0,18.0,58.0,3.0,0.0,153.0,1.0,2.0,43.0,28.0,76213.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,327.0,325.0,66.0,83.0,319.0,64.0,73.0,175.0,61.0,54.0,15.0,1.0,48.0,12.0,7.0,12187.0,736.0,10952.0,12536.0,903.0,10537.0,0.0,3.0,15.0,18.0,12.0,8.0,10.0,12.0,0.0,0.0,9.0,15.0,8.0,8.0,13.0,14.0,13.0,598.0,11.0,984.0,143.0,260.0,90.0,10.0,527.0,14.0,1216.0,160.0,277.0,92.0,SUPERSOFT,2.0,21.527999999999995,28.365999999999993,26.318999999999992,23.765333333333334,31.612499999999994,30.361999999999995,100.0,26.400000000000006,79.2,100.0,26.95,77.88333333333333,76213.0
993,ericsson,catalunya,Spain,Sweden,sauber,Switzerland,2018.0,41.57,2.26111,109.0,7636.0,17.0,13.0,0.0,2.0,16.0,0.0,11.0,9.0,0.0,1.0,27.0,79493.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,322.0,318.0,66.0,82.0,314.0,65.0,76.0,259.0,39.0,55.0,16.0,9.0,53.0,12.0,15.0,12417.0,663.0,11073.0,12740.0,994.0,10756.0,0.0,6.0,22.0,19.0,10.0,8.0,9.0,10.0,0.0,3.0,7.0,16.0,9.0,13.0,13.0,11.0,13.0,582.0,13.0,1098.0,133.0,262.0,81.0,11.0,563.0,14.0,1195.0,151.0,274.0,82.0,SUPERSOFT,4.0,22.383000000000003,29.75,27.36000000000001,24.9818,36.1562,30.434600000000007,0.0,27.599999999999994,76.10000000000002,0.0,27.620000000000005,76.44,79493.0
993,gasly,catalunya,Spain,France,toro_rosso,Italy,2018.0,41.57,2.26111,109.0,7631.0,12.0,19.0,0.0,12.0,12.0,0.0,13.0,8.0,0.0,0.0,22.0,78463.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,327.0,320.0,64.0,78.0,313.0,64.0,72.0,250.0,45.0,56.0,17.0,1.0,48.0,12.0,10.0,12441.0,510.0,10771.0,12865.0,682.0,10704.0,0.0,5.0,15.0,20.0,12.0,10.0,8.0,8.0,0.0,0.0,11.0,20.0,7.0,12.0,10.0,12.0,13.0,588.0,11.0,975.0,139.0,255.0,80.0,11.0,546.0,14.0,1236.0,154.0,268.0,91.0,SUPERSOFT,2.0,22.119,29.501,26.842999999999996,23.8875,32.403124999999996,29.813000000000002,100.0,26.800000000000004,77.79999999999998,100.0,27.4625,76.5875,78463.0
993,grosjean,catalunya,Spain,France,haas,USA,2018.0,41.57,2.26111,109.0,7629.0,10.0,18.0,0.0,0.0,19.0,0.0,19.0,6.0,0.0,8.0,32.0,77699.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,325.0,322.0,67.0,77.0,315.0,65.0,72.0,253.0,48.0,49.0,15.0,0.0,50.0,12.0,10.0,12300.0,568.0,11106.0,12603.0,733.0,10801.0,0.0,7.0,10.0,17.0,12.0,9.0,10.0,11.0,0.0,2.0,7.0,15.0,8.0,8.0,15.0,13.0,15.0,686.0,13.0,1112.0,142.0,265.0,78.0,12.0,567.0,14.0,1222.0,156.0,276.0,107.0,SOFT,2.0,21.878,29.011,26.81,23.728071428571422,32.49342857142857,29.558928571428574,100.0,27.099999999999994,77.10000000000002,100.0,27.135714285714283,77.35000000000001,77699.0
993,hamilton,catalunya,Spain,UK,mercedes,Germany,2018.0,41.57,2.26111,109.0,7620.0,1.0,1.0,25.0,95.0,1.0,2.0,153.0,1.0,2.0,43.0,33.0,76173.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,325.0,323.0,66.0,82.0,313.0,63.0,73.0,183.0,54.0,50.0,14.0,2.0,41.0,12.0,3.0,12119.0,650.0,10948.0,12482.0,905.0,10534.0,0.0,2.0,10.0,18.0,11.0,10.0,11.0,12.0,0.0,2.0,7.0,14.0,9.0,8.0,12.0,15.0,13.0,610.0,11.0,943.0,149.0,262.0,87.0,11.0,570.0,14.0,1228.0,160.0,279.0,82.0,SUPERSOFT,2.0,21.531000000000002,28.316,26.325999999999997,23.05657142857143,30.543857142857146,29.461428571428574,100.0,26.5,79.0,0.0,26.814285714285717,78.0,76173.0
993,hulkenberg,catalunya,Spain,Germany,renault,France,2018.0,41.57,2.26111,109.0,7635.0,16.0,20.0,0.0,22.0,8.0,0.0,41.0,4.0,0.0,6.0,30.0,78923.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,313.0,313.0,63.0,81.0,313.0,63.0,75.0,255.0,36.0,51.0,14.0,7.0,50.0,14.0,8.0,11833.0,624.0,10561.0,11833.0,929.0,10019.0,0.0,11.0,25.0,13.0,8.0,10.0,9.0,8.0,0.0,2.0,11.0,13.0,10.0,15.0,10.0,10.0,11.0,512.0,13.0,1054.0,143.0,265.0,109.0,12.0,587.0,14.0,1218.0,155.0,269.0,81.0,SUPERSOFT,2.0,22.412000000000006,29.544000000000004,26.966999999999988,22.94850000000001,38.372,30.857999999999997,0.0,27.599999999999998,76.10000000000001,0.0,27.649999999999995,75.9,78923.0
993,kevin_magnussen,catalunya,Spain,Denmark,haas,USA,2018.0,41.57,2.26111,109.0,7626.0,7.0,6.0,8.0,19.0,9.0,0.0,19.0,6.0,0.0,8.0,25.0,77618.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,326.0,323.0,66.0,79.0,319.0,67.0,71.0,260.0,40.0,56.0,16.0,4.0,52.0,13.0,8.0,12445.0,585.0,11083.0,12855.0,782.0,10904.0,0.0,4.0,14.0,16.0,12.0,12.0,9.0,11.0,0.0,2.0,7.0,14.0,9.0,11.0,13.0,12.0,14.0,653.0,13.0,1096.0,140.0,260.0,81.0,13.0,631.0,14.0,1224.0,155.0,275.0,90.0,SOFT,2.0,21.869999999999997,28.919000000000004,26.829000000000008,23.589000000000002,32.45393333333333,30.005000000000003,100.0,27.099999999999994,77.10000000000002,100.0,27.09999999999999,77.39333333333333,77618.0
993,leclerc,catalunya,Spain,Monaco,sauber,Switzerland,2018.0,41.57,2.26111,109.0,7633.0,14.0,10.0,1.0,9.0,13.0,0.0,11.0,9.0,0.0,1.0,20.0,78661.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,324.0,321.0,67.0,76.0,317.0,65.0,72.0,260.0,40.0,55.0,13.0,8.0,48.0,13.0,9.0,12162.0,542.0,11112.0,12518.0,672.0,10839.0,0.0,5.0,13.0,20.0,11.0,10.0,10.0,10.0,0.0,2.0,8.0,15.0,10.0,10.0,13.0,12.0,14.0,667.0,13.0,1085.0,140.0,267.0,87.0,12.0,585.0,14.0,1204.0,150.0,274.0,85.0,SUPERSOFT,4.0,22.094,29.377000000000002,27.19,24.28371428571429,33.37428571428571,28.445714285714292,0.0,27.599999999999998,76.10000000000001,100.0,27.54285714285714,76.60000000000001,78661.0
993,max_verstappen,catalunya,Spain,Netherlands,red_bull,Austria,2018.0,41.57,2.26111,109.0,7624.0,5.0,3.0,15.0,33.0,6.0,0.0,80.0,3.0,1.0,25.0,20.0,76816.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,319.0,318.0,63.0,85.0,313.0,64.0,73.0,251.0,45.0,52.0,16.0,-1.0,51.0,14.0,4.0,11937.0,420.0,10842.0,12124.0,532.0,10736.0,1.0,5.0,9.0,15.0,12.0,12.0,10.0,9.0,0.0,2.0,7.0,13.0,13.0,12.0,11.0,10.0,13.0,606.0,14.0,1211.0,148.0,256.0,92.0,9.0,477.0,14.0,1237.0,161.0,270.0,93.0,SUPERSOFT,2.0,21.900000000000002,28.609000000000005,26.30699999999999,23.154000000000003,30.608600000000003,28.316999999999997,100.0,26.400000000000002,79.29999999999998,100.0,27.4,76.78,76816.0
993,ocon,catalunya,Spain,France,force_india,India,2018.0,41.57,2.26111,109.0,7632.0,13.0,16.0,0.0,1.0,17.0,0.0,18.0,7.0,0.0,2.0,21.0,78696.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,328.0,328.0,67.0,79.0,319.0,67.0,67.0,251.0,48.0,51.0,12.0,9.0,48.0,12.0,11.0,12335.0,633.0,10992.0,12335.0,798.0,10757.0,1.0,6.0,14.0,19.0,10.0,8.0,9.0,11.0,0.0,0.0,11.0,17.0,8.0,9.0,11.0,14.0,18.0,798.0,12.0,1083.0,133.0,255.0,79.0,17.0,800.0,14.0,1202.0,151.0,274.0,79.0,SUPERSOFT,3.0,22.025000000000002,29.643000000000004,27.027999999999995,24.423000000000002,33.313599999999994,30.064299999999996,100.0,26.900000000000002,77.5,100.0,27.339999999999996,76.92,78696.0
993,perez,catalunya,Spain,Mexico,force_india,India,2018.0,41.57,2.26111,109.0,7634.0,15.0,9.0,2.0,17.0,11.0,0.0,18.0,7.0,0.0,2.0,28.0,78740.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,329.0,329.0,68.0,78.0,317.0,67.0,64.0,253.0,48.0,49.0,11.0,8.0,46.0,10.0,13.0,12338.0,672.0,10942.0,12593.0,789.0,10773.0,1.0,5.0,19.0,15.0,12.0,8.0,10.0,9.0,0.0,0.0,11.0,17.0,9.0,7.0,14.0,12.0,17.0,727.0,10.0,838.0,133.0,255.0,85.0,13.0,642.0,14.0,1224.0,151.0,271.0,100.0,SUPERSOFT,3.0,22.069999999999997,29.564,27.106,24.3073,32.9731,31.396900000000006,0.0,27.699999999999992,75.8,0.0,27.369999999999997,76.84,78740.0
993,raikkonen,catalunya,Spain,Finland,ferrari,Italy,2018.0,41.57,2.26111,109.0,7623.0,4.0,17.0,0.0,48.0,4.0,0.0,126.0,2.0,2.0,12.0,38.0,76612.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,323.0,320.0,65.0,81.0,317.0,65.0,80.0,254.0,47.0,54.0,16.0,1.0,52.0,15.0,4.0,12522.0,849.0,10916.0,12536.0,898.0,10849.0,0.0,1.0,12.0,14.0,12.0,11.0,12.0,11.0,0.0,0.0,9.0,14.0,9.0,10.0,13.0,13.0,12.0,600.0,13.0,1129.0,149.0,270.0,87.0,10.0,548.0,14.0,1213.0,157.0,276.0,87.0,SOFT,2.0,21.711000000000002,28.561000000000007,26.34,22.760833333333334,30.336666666666673,28.001500000000004,100.0,26.5,79.0,100.0,27.099999999999998,77.66666666666664,76612.0
993,ricciardo,catalunya,Spain,Australia,red_bull,Austria,2018.0,41.57,2.26111,109.0,7625.0,6.0,5.0,10.0,47.0,5.0,1.0,80.0,3.0,1.0,25.0,28.0,76818.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,321.0,315.0,62.0,83.0,313.0,63.0,78.0,260.0,37.0,54.0,10.0,25.0,51.0,12.0,11.0,11846.0,462.0,10858.0,12229.0,612.0,10726.0,1.0,7.0,12.0,15.0,12.0,11.0,9.0,8.0,0.0,2.0,8.0,14.0,12.0,12.0,14.0,7.0,14.0,643.0,13.0,1103.0,147.0,266.0,95.0,11.0,539.0,14.0,1223.0,161.0,273.0,83.0,SOFT,2.0,21.972000000000005,28.687000000000005,26.158999999999995,23.667333333333332,32.04088888888889,28.058,100.0,26.599999999999998,78.60000000000001,100.0,27.03333333333333,77.56666666666668,76818.0
993,sainz,catalunya,Spain,Spain,renault,France,2018.0,41.57,2.26111,109.0,7628.0,9.0,7.0,6.0,19.0,10.0,0.0,41.0,4.0,0.0,6.0,23.0,77790.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,317.0,317.0,65.0,81.0,314.0,67.0,68.0,260.0,36.0,48.0,12.0,8.0,53.0,12.0,11.0,11716.0,707.0,10637.0,11943.0,808.0,10555.0,1.0,6.0,10.0,15.0,9.0,14.0,9.0,10.0,0.0,2.0,7.0,15.0,8.0,16.0,9.0,11.0,15.0,678.0,15.0,1219.0,144.0,266.0,83.0,13.0,680.0,14.0,1231.0,157.0,271.0,81.0,SUPERSOFT,2.0,21.990000000000002,29.07400000000001,26.726000000000003,22.450888888888887,31.127444444444443,29.86822222222222,100.0,26.400000000000002,79.20000000000002,100.0,26.96666666666667,77.64444444444445,77790.0
993,sirotkin,catalunya,Spain,Russia,williams,UK,2018.0,41.57,2.26111,109.0,7637.0,18.0,14.0,0.0,0.0,20.0,0.0,4.0,10.0,0.0,0.0,22.0,79695.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,327.0,321.0,67.0,73.0,314.0,65.0,68.0,259.0,40.0,55.0,16.0,11.0,51.0,15.0,5.0,12038.0,728.0,10912.0,12981.0,901.0,10588.0,0.0,9.0,17.0,19.0,7.0,11.0,8.0,11.0,0.0,2.0,8.0,18.0,7.0,13.0,11.0,12.0,17.0,721.0,10.0,879.0,131.0,262.0,72.0,14.0,666.0,14.0,1212.0,149.0,272.0,73.0,SUPERSOFT,4.0,22.19,29.961000000000006,27.544,24.733500000000003,35.10966666666667,30.887333333333334,0.0,27.599999999999998,76.10000000000001,0.0,27.63333333333333,76.51666666666667,79695.0
993,stroll,catalunya,Spain,Canada,williams,UK,2018.0,41.57,2.26111,109.0,7638.0,19.0,11.0,0.0,4.0,15.0,0.0,4.0,10.0,0.0,0.0,19.0,80225.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,321.0,321.0,68.0,72.0,311.0,67.0,64.0,211.0,61.0,54.0,15.0,7.0,48.0,12.0,12.0,12529.0,539.0,11054.0,12671.0,753.0,10719.0,1.0,11.0,15.0,18.0,9.0,11.0,7.0,9.0,0.0,3.0,9.0,19.0,7.0,14.0,8.0,10.0,16.0,745.0,13.0,1072.0,132.0,261.0,76.0,15.0,762.0,14.0,1213.0,149.0,271.0,72.0,SUPERSOFT,2.0,22.282000000000004,30.165999999999997,27.776999999999994,24.276250000000005,35.149750000000004,30.289999999999996,100.0,27.5,77.29999999999998,0.0,27.6,76.675,80225.0
993,vandoorne,catalunya,Spain,Belgium,mclaren,UK,2018.0,41.57,2.26111,109.0,7630.0,11.0,15.0,0.0,8.0,14.0,0.0,40.0,5.0,0.0,4.0,26.0,78323.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,316.0,314.0,64.0,79.0,307.0,64.0,71.0,248.0,45.0,55.0,14.0,4.0,54.0,14.0,7.0,11757.0,559.0,10793.0,12133.0,636.0,10678.0,0.0,3.0,12.0,15.0,12.0,9.0,12.0,12.0,0.0,3.0,7.0,12.0,10.0,8.0,15.0,14.0,15.0,661.0,14.0,1137.0,141.0,259.0,85.0,13.0,603.0,14.0,1192.0,154.0,269.0,79.0,SOFT,2.0,22.195999999999998,29.231,26.89600000000001,23.8094,32.1786,29.465200000000003,100.0,26.800000000000008,77.8,100.0,27.35,76.78999999999999,78323.0
993,vettel,catalunya,Spain,Germany,ferrari,Italy,2018.0,41.57,2.26111,109.0,7622.0,3.0,4.0,12.0,78.0,2.0,2.0,126.0,2.0,2.0,12.0,30.0,76305.0,4618.0,2348.0,207.0,779.0,2074.0,201.0,313.0,0.015700565926190572,0.0015155252338522587,0.003087107369251331,0.000680270105671425,10.0,326.0,325.0,66.0,80.0,316.0,65.0,74.0,266.0,37.0,56.0,16.0,1.0,52.0,13.0,10.0,12121.0,588.0,11118.0,12414.0,780.0,10725.0,0.0,1.0,11.0,19.0,13.0,8.0,12.0,11.0,0.0,0.0,9.0,14.0,10.0,8.0,16.0,12.0,13.0,642.0,16.0,1308.0,146.0,267.0,95.0,11.0,583.0,14.0,1228.0,160.0,278.0,80.0,SOFT,2.0,21.550999999999995,28.555000000000003,26.199000000000005,23.533,31.79175,28.865,100.0,26.400000000000006,79.2,100.0,27.237499999999997,77.25,76305.0
994,alonso,monaco,Monaco,Spain,mclaren,UK,2018.0,43.7347,7.42056,7.0,7644.0,7.0,20.0,0.0,32.0,7.0,0.0,40.0,5.0,0.0,0.0,36.0,72110.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,290.0,286.0,67.0,45.0,285.0,66.0,42.0,263.0,24.0,56.0,7.0,36.0,57.0,7.0,34.0,11852.0,500.0,10991.0,12216.0,732.0,10716.0,5.0,19.0,15.0,9.0,7.0,7.0,9.0,0.0,3.0,12.0,11.0,6.0,10.0,8.0,11.0,0.0,20.0,757.0,5.0,342.0,89.0,243.0,60.0,17.0,682.0,5.0,374.0,90.0,250.0,66.0,HYPERSOFT,2.0,18.858,34.053999999999995,19.198000000000004,20.556571428571427,38.93,22.64757142857143,0.0,46.5,43.800000000000004,0.0,47.7357142857143,49.75714285714285,72110.0
994,bottas,monaco,Monaco,Finland,mercedes,Germany,2018.0,43.7347,7.42056,7.0,7657.0,5.0,5.0,10.0,68.0,4.0,0.0,178.0,1.0,2.0,25.0,28.0,71441.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,293.0,291.0,69.0,47.0,288.0,67.0,40.0,257.0,31.0,67.0,8.0,38.0,58.0,9.0,31.0,12262.0,588.0,11071.0,12813.0,977.0,10576.0,12.0,18.0,9.0,12.0,6.0,6.0,8.0,0.0,3.0,17.0,7.0,9.0,8.0,6.0,11.0,0.0,19.0,716.0,4.0,327.0,88.0,242.0,67.0,15.0,606.0,5.0,360.0,91.0,252.0,68.0,HYPERSOFT,2.0,18.745,33.702,18.994,21.001461538461538,37.713692307692305,23.794615384615387,0.0,46.899999999999984,45.600000000000016,0.0,47.86923076923077,50.4076923076923,71441.0
994,brendon_hartley,monaco,Monaco,New Zealand,toro_rosso,Italy,2018.0,43.7347,7.42056,7.0,7652.0,16.0,19.0,0.0,1.0,18.0,0.0,19.0,7.0,0.0,6.0,28.0,73179.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,289.0,284.0,66.0,48.0,281.0,63.0,42.0,204.0,60.0,50.0,6.0,29.0,54.0,9.0,29.0,12678.0,825.0,10650.0,12678.0,1034.0,10452.0,9.0,19.0,12.0,15.0,8.0,7.0,5.0,0.0,3.0,18.0,6.0,12.0,7.0,7.0,9.0,0.0,15.0,584.0,4.0,295.0,82.0,221.0,65.0,14.0,575.0,5.0,360.0,99.0,245.0,68.0,HYPERSOFT,2.0,19.304000000000002,34.343,19.532,21.874375,38.987500000000004,22.651375,0.0,46.89999999999999,51.0,0.0,48.099999999999994,51.7375,73179.0
994,ericsson,monaco,Monaco,Sweden,sauber,Switzerland,2018.0,43.7347,7.42056,7.0,7653.0,17.0,11.0,0.0,2.0,17.0,0.0,11.0,9.0,0.0,0.0,27.0,73265.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,292.0,292.0,68.0,47.0,287.0,63.0,43.0,188.0,68.0,54.0,5.0,38.0,54.0,9.0,29.0,12468.0,550.0,11059.0,12672.0,917.0,10753.0,8.0,25.0,12.0,12.0,10.0,5.0,6.0,0.0,3.0,19.0,7.0,10.0,8.0,6.0,10.0,0.0,16.0,596.0,4.0,282.0,84.0,226.0,53.0,12.0,528.0,5.0,358.0,89.0,247.0,66.0,HYPERSOFT,2.0,19.346000000000004,34.324000000000005,19.595000000000002,22.204857142857144,41.261142857142865,22.711857142857138,0.0,47.69999999999999,51.1,0.0,48.300000000000004,52.042857142857144,73265.0
994,gasly,monaco,Monaco,France,toro_rosso,Italy,2018.0,43.7347,7.42056,7.0,7647.0,10.0,7.0,6.0,18.0,11.0,0.0,19.0,7.0,0.0,6.0,22.0,72221.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,289.0,285.0,67.0,42.0,283.0,65.0,41.0,254.0,25.0,52.0,6.0,30.0,56.0,8.0,31.0,12643.0,500.0,10782.0,12643.0,596.0,10759.0,8.0,22.0,13.0,11.0,7.0,6.0,6.0,0.0,6.0,15.0,8.0,11.0,8.0,6.0,8.0,0.0,17.0,652.0,5.0,332.0,89.0,229.0,56.0,13.0,535.0,5.0,359.0,98.0,248.0,67.0,HYPERSOFT,4.0,19.011000000000003,33.95100000000001,19.259,20.778117647058824,37.79711764705882,22.42017647058824,0.0,46.89999999999999,45.60000000000001,0.0,47.65294117647059,49.79411764705883,72221.0
994,grosjean,monaco,Monaco,France,haas,USA,2018.0,43.7347,7.42056,7.0,7651.0,15.0,15.0,0.0,0.0,19.0,0.0,19.0,8.0,0.0,0.0,32.0,72728.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,293.0,292.0,68.0,41.0,288.0,65.0,40.0,198.0,55.0,55.0,8.0,28.0,57.0,8.0,33.0,12501.0,535.0,11041.0,12698.0,777.0,10619.0,8.0,23.0,7.0,13.0,7.0,8.0,7.0,0.0,4.0,20.0,4.0,11.0,9.0,7.0,10.0,0.0,17.0,653.0,4.0,317.0,89.0,239.0,63.0,15.0,632.0,5.0,355.0,87.0,252.0,64.0,HYPERSOFT,2.0,19.251000000000005,34.035,19.442000000000004,20.93815384615385,38.440384615384616,23.127615384615385,0.0,46.699999999999996,48.699999999999996,0.0,47.93846153846155,50.93846153846153,72728.0
994,hamilton,monaco,Monaco,UK,mercedes,Germany,2018.0,43.7347,7.420560000000001,7.0,7642.0,3.0,3.0,15.0,110.0,1.0,2.0,178.0,1.0,2.0,25.0,33.0,71232.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,295.0,292.0,69.0,46.0,286.0,66.0,42.0,252.0,32.0,57.0,6.0,38.0,53.0,8.0,29.0,12530.0,583.0,11278.0,12948.0,836.0,10807.0,6.0,19.0,9.0,13.0,9.0,6.0,7.0,0.0,3.0,19.0,6.0,9.0,9.0,5.0,10.0,0.0,19.0,730.0,4.0,284.0,91.0,235.0,72.0,14.0,569.0,4.0,331.0,102.0,255.0,69.0,HYPERSOFT,2.0,18.593999999999994,33.44600000000001,19.192000000000004,20.73275,36.838249999999995,21.68433333333334,0.0,46.899999999999984,45.600000000000016,0.0,47.925000000000004,50.57500000000001,71232.0
994,hulkenberg,monaco,Monaco,Germany,renault,France,2018.0,43.7347,7.42056,7.0,7659.0,11.0,8.0,4.0,26.0,8.0,0.0,46.0,4.0,0.0,5.0,30.0,72411.0,3291.0,1449.0,194.0,494.0,1727.0,275.0,494.0,0.09157881724225979,0.014299407726612876,0.08246364028395294,0.029414372410263873,6.0,293.0,293.0,68.0,47.0,283.0,64.0,42.0,254.0,34.0,57.0,7.0,36.0,55.0,10.0,28.0,11748.0,562.0,10743.0,12190.0,726.0,10411.0,12.0,21.0,11.0,10.0,6.0,7.0,5.0,0.0,3.0,19.0,8.0,10.0,6.0,8.0,8.0,0.0,20.0,757.0,4.0,295.0,86.0,231.0,61.0,16.0,658.0,5.0,351.0,90.0,255.0,64.0,HYPERSOFT,3.0,19.049000000000003,34.11900000000001,19.243,21.659,38.5315,22.802714285714284,0.0,47.10000000000001,49.300000000000004,0.0,47.67857142857144,50.52857142857142,72411.0
